    0.169355344844301370E+00   -0.151001636918639814E+01    0.113701993823243330E+01    0.169165061153526608E+04
    0.331435847406485684E+00   -0.134746202312538754E+01    0.128257137350453965E+01    0.169199621338411316E+04
    0.222224524112620059E+00   -0.131644235832973466E+01    0.125554571568038487E+01    0.169257540163836438E+04
    0.306059117320616414E+00   -0.140056672682360972E+01    0.126481912200580715E+01    0.169313548186558978E+04
    0.184196884935954985E+00   -0.158831919815660849E+01    0.123691444984668042E+01    0.169336894278363843E+04
    0.200096568621919380E+00   -0.133561838246500475E+01    0.117868420173585942E+01    0.169341847499769256E+04
    0.304694407140592372E+00   -0.135513053599092537E+01    0.129039486242367363E+01    0.169343279167049559E+04
    0.212147800950329146E+00   -0.134524029572093529E+01    0.118215618766987829E+01    0.169352691830301546E+04
    0.246746386926451899E+00   -0.146879474833572576E+01    0.109383581853657685E+01    0.169361475474031658E+04
    0.199093998187273469E+00   -0.135655713193431682E+01    0.130025704215868920E+01    0.169364902021540092E+04
    0.178290024925194857E+00   -0.133144060879345760E+01    0.129593691832589419E+01    0.169373131760876322E+04
    0.191252274736857353E+00   -0.134367241341890065E+01    0.124224096305207987E+01    0.169387234147295999E+04
    0.257779264378017903E+00   -0.139030458555765657E+01    0.126741097514342438E+01    0.169388047122113539E+04
    0.231033676603226157E+00   -0.144071987700708437E+01    0.930131768955000049E+00    0.169390458721365894E+04
    0.253902621165540854E+00   -0.142208840746361620E+01    0.100893296986806780E+01    0.169419264144259137E+04
    0.187191015975685882E+00   -0.151322028731522029E+01    0.127585817946847557E+01    0.169420560200875684E+04
    0.229584816151006343E+00   -0.136828917236381598E+01    0.129607799500290177E+01    0.169422081329543448E+04
    0.160429038828397430E+00   -0.145342045301839118E+01    0.130090939315557175E+01    0.169425949834467247E+04
    0.244978763236776587E+00   -0.143951670620429661E+01    0.123326841376144269E+01    0.169433188822385273E+04
    0.250127058421286352E+00   -0.136341057505724450E+01    0.113717857961119728E+01    0.169444258043518539E+04
    0.181352837260965849E+00   -0.147412866324640079E+01    0.128778611759254114E+01    0.169449290218124702E+04
    0.189298389990033677E+00   -0.144214092762320645E+01    0.130090558839933257E+01    0.169449902449464435E+04
    0.295468649916644344E+00   -0.137782430401741696E+01    0.126648180128991461E+01    0.169452813672226057E+04
    0.170802943296910814E+00   -0.139424974514060596E+01    0.125803172655328255E+01    0.169453033541307036E+04
    0.165779893364403019E+00   -0.139655458708999047E+01    0.124588903926819272E+01    0.169458118718690912E+04
    0.226761353120147557E+00   -0.148263112554692889E+01    0.103739526507368729E+01    0.169460722777407773E+04
    0.197678087724971530E+00   -0.154457777840222832E+01    0.123331655141796293E+01    0.169468315402958660E+04
    0.257423760974508475E+00   -0.130436842632550798E+01    0.128440669319416245E+01    0.169469125821740545E+04
    0.183221807024671168E+00   -0.153312028341990292E+01    0.125193946214748641E+01    0.169469939584522240E+04
