0.0000000000000000000000	145755564.230253	 145755564.923400	 0.300000	 1.000000	
0.0000000000000000000000	145755564.230253	 145755564.923400	 0.300000	 1.000000	
0.0000000000000000000000	145755564.230253	 145755564.923400	 0.300000	 1.000000	
0.0537387615129431839289	145755808.897737	 145755809.590884	 0.300000	 1.000000	
-0.2342833333451257160629	145877728.305141	 145877728.998288	 0.300000	 1.000000	
-0.2342833333451257160629	145877728.305141	 145877728.998288	 0.300000	 1.000000	
-0.3824622867273955728606	146046310.619931	 146046311.313078	 0.300000	 1.000000	
-0.3824622867273955728606	146046310.619931	 146046311.313078	 0.300000	 1.000000	
-0.3824622867273955728606	146046310.619931	 146046311.313078	 0.300000	 1.000000	
-0.3824622867273955728606	146046310.619931	 146046311.313078	 0.300000	 1.000000	
-0.3824622867273955728606	146046310.619931	 146046311.313078	 0.250000	 1.000000	
-0.3824622867273955728606	146046310.619931	 146046311.313078	 0.250000	 1.000000	
-0.3824622867273955728606	146046310.619931	 146046311.313078	 0.250000	 1.000000	
-0.2715335954212481639480	146122763.992324	 146122764.685472	 0.250000	 1.000000	
-0.2715335954212481639480	146122763.992324	 146122764.685472	 0.250000	 1.000000	
-0.2715335954212481639480	146122763.992324	 146122764.685472	 0.250000	 1.000000	
-0.2968482223004391129528	146580723.583465	 146580724.276612	 0.250000	 1.000000	
-0.2968482223004391129528	146580723.583465	 146580724.276612	 0.250000	 1.000000	
-0.2968482223004391129528	146580723.583465	 146580724.276612	 0.250000	 1.000000	
-0.2968482223004391129528	146580723.583465	 146580724.276612	 0.250000	 1.000000	
-0.2968482223004391129528	146580723.583465	 146580724.276612	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3397714491501251932171	146786678.505639	 146786679.198786	 0.233333	 1.000000	
-0.3074592481008276978471	146791117.527013	 146791118.220160	 0.200000	 1.000000	
-0.3074592481008276978471	146791117.527013	 146791118.220160	 0.200000	 1.000000	
