1 0.131842070241 0.133951651996 0.001
2 0.0857464584647 0.0858726825274 0.001
3 0.113886602955 0.115567248348 0.001
4 0.125302315729 0.124686686647 0.001
5 0.0801479377063 0.0800306359353 0.001
6 0.104707596687 0.10507293109 0.001
7 0.108804541849 0.109198583279 0.001
8 0.0883666362562 0.0870219284437 0.001
9 0.110868710786 0.108105999338 0.001
10 0.11461705015 0.114454474412 0.001
11 0.0765295190116 0.0760575816696 0.001
12 0.0782286864714 0.0774117638993 0.001
13 0.0645162792363 0.0638189961635 0.001
14 0.0908759681152 0.0909505828804 0.001
15 0.105824923963 0.105193851064 0.001
16 0.0884010286699 0.0896893250617 0.001
17 0.0737079008538 0.0727699497603 0.001
18 0.0960256365488 0.0969221632244 0.001
19 0.0761525311216 0.0767491708221 0.001
20 0.0707113212481 0.0718791469363 0.001
21 0.125597735976 0.125212344341 0.001
22 0.106533852353 0.107079383169 0.001
23 0.124032972394 0.123335466553 0.001
24 0.104993527892 0.106602892565 0.001
25 0.144680441572 0.144059471795 0.001
26 0.110942103213 0.11182523615 0.001
27 0.0931498713698 0.0937075592131 0.001
28 0.0818321565862 0.0821368343885 0.001
29 0.0885661975836 0.0905693670723 0.001
30 0.1291574406 0.128109905981 0.001
31 0.0906266327976 0.0903444410523 0.001
32 0.0858928630157 0.085531326613 0.001
33 0.0970756613334 0.0959057782625 0.001
34 0.100894727626 0.100691689005 0.001
35 0.150436176513 0.150662261289 0.001
36 0.0842969875893 0.0850745196383 0.001
37 0.111777135022 0.112231374014 0.001
38 0.0854261843469 0.0861064275023 0.001
39 0.124866880674 0.125448159773 0.001
40 0.111406431792 0.112887872159 0.001
41 0.0993260700849 0.098957237087 0.001
42 0.125969637345 0.126185241434 0.001
43 0.120113871484 0.119357873122 0.001
44 0.111858921102 0.110650095047 0.001
45 0.0973993236079 0.0960657553203 0.001
46 0.138317173495 0.139386681521 0.001
47 0.092630313046 0.0925149763978 0.001
48 0.0946542475138 0.0945618622457 0.001
49 0.0697152482365 0.0687283672027 0.001
50 0.084536119352 0.0837429656115 0.001
51 0.0736326253014 0.0738793951541 0.001
52 0.0899548397398 0.0912130526049 0.001
53 0.0943538024134 0.0932441877881 0.001
54 0.0785320501727 0.0780204065636 0.001
55 0.084522477572 0.0855150653899 0.001
56 0.0908425088616 0.0910588896456 0.001
57 0.076868603549 0.0759019763077 0.001
58 0.0830624632162 0.0810826540902 0.001
59 0.0867694395729 0.0860291375011 0.001
60 0.110701028539 0.110057233221 0.001
61 0.105495538455 0.105659216759 0.001
62 0.0895021422347 0.0896006992946 0.001
63 0.121775349693 0.123051005336 0.001
64 0.10517569369 0.10487853497 0.001
65 0.0884740555595 0.089708870807 0.001
66 0.105906764447 0.106037585085 0.001
67 0.140094462873 0.138787844477 0.001
68 0.128099831019 0.127655241461 0.001
69 0.100750620159 0.100740333309 0.001
70 0.126826964585 0.126140589724 0.001
71 0.0811670092076 0.080787074595 0.001
72 0.128510127046 0.127160028142 0.001
73 0.10745167562 0.108125119034 0.001
74 0.108581009032 0.108164463846 0.001
75 0.0957001449563 0.0964741851935 0.001
76 0.113654142896 0.11380525109 0.001
77 0.151044874076 0.151129093624 0.001
78 0.0943846756335 0.0965109143582 0.001
79 0.109980254744 0.11024667992 0.001
80 0.117029971545 0.11754031753 0.001
81 0.103112495381 0.103575270246 0.001
82 0.103455145142 0.104766860525 0.001
83 0.075782175796 0.0766938750086 0.001
84 0.0720711942474 0.072463382081 0.001
85 0.139580588863 0.138710312023 0.001
86 0.111701798187 0.113298450598 0.001
87 0.101592603273 0.0990097262168 0.001
88 0.0971667173529 0.0975124583359 0.001
89 0.0983229364468 0.0996725626372 0.001
90 0.0780793656784 0.0771444295104 0.001
91 0.105162228818 0.104584213806 0.001
92 0.130937915556 0.131939208556 0.001
93 0.118023337924 0.118414552567 0.001
94 0.102213408626 0.103380282341 0.001
95 0.0918637761958 0.0915847875611 0.001
96 0.0757203656322 0.0756793223008 0.001
97 0.137006378162 0.137194816765 0.001
98 0.11546726878 0.115766938407 0.001
99 0.0930617206734 0.0955327105167 0.001
100 0.0693228422475 0.0700172115954 0.001
