5.474938117139999667e+04 1.052367360487278282e-03 7.091162382209978716e-06
5.476524117139999726e+04 6.859882895585523799e-04 4.415461308619044871e-06
5.478520117139999638e+04 9.104399746364408644e-04 6.369730435444271903e-06
5.480308117140000104e+04 9.969802797408710508e-04 7.043400521199903021e-06
5.481295117139999638e+04 6.421292915930850364e-04 4.245833216018389372e-06
5.483098117140000249e+04 8.396378735694260634e-04 5.636474645490955101e-06
5.485579117140000017e+04 8.769774407551309903e-04 5.856544840635291425e-06
5.487286117139999988e+04 7.054274713170639432e-04 4.352742935103664396e-06
5.488275117139999929e+04 8.890647840798062470e-04 5.897410590246513000e-06
5.488378117139999813e+04 9.200721839346902558e-04 6.274278538129389446e-06
5.488471117139999842e+04 6.112298882842666977e-04 4.066885470092550203e-06
5.490767117139999755e+04 6.267431787090589710e-04 4.027399574912165666e-06
5.493062117140000191e+04 5.146205270197090446e-04 3.713231828287639814e-06
5.494580117140000220e+04 7.289691956968097700e-04 4.511970879003651653e-06
5.497156117139999697e+04 8.593739917184915885e-04 5.277846621556551601e-06
5.497255117140000220e+04 7.126020031733305274e-04 4.543733782209532391e-06
5.499145117139999638e+04 5.904630877503594432e-04 4.020853986884401145e-06
5.501341117140000279e+04 7.608266438009523647e-04 4.830860463936901482e-06
5.503831117139999697e+04 6.080972944602414977e-04 3.894414847512155616e-06
5.505446117139999842e+04 5.655398583794535566e-04 3.919218119730512419e-06
5.507321117139999842e+04 1.012949813338791900e-03 7.217706539944534541e-06
5.509541117140000279e+04 8.587771127818278434e-04 5.678364131520797502e-06
5.511531117139999697e+04 9.887051244407750548e-04 6.695255111303782000e-06
5.513318117139999958e+04 8.467057985479654967e-04 5.444943297355786866e-06
5.514614117139999871e+04 1.146066536359133161e-03 8.820655836432762245e-06
5.516297117140000046e+04 8.955018175096473697e-04 5.622624944045023215e-06
5.520407117139999900e+04 7.508943273849015207e-04 4.656945069631689379e-06
5.523103117139999813e+04 6.601750382405567044e-04 4.284096660038355711e-06
5.524775117139999929e+04 7.110756084950928865e-04 4.326124204890947469e-06
5.526972117140000046e+04 1.028514339298485262e-03 7.274678574117005305e-06
5.529288117139999667e+04 7.216068981520165886e-04 4.491123275666838459e-06
5.530977117140000337e+04 6.875452752577493375e-04 4.205257954088048169e-06
5.532676117140000133e+04 7.741871726689541870e-04 4.805822697280718014e-06
5.534452117140000337e+04 8.072828761272280449e-04 5.218848635559392670e-06
5.536461117139999988e+04 1.207467970861730681e-03 1.021176742501008318e-05
5.538640117140000075e+04 6.727239663038541697e-04 4.378148714555524817e-06
5.540544117140000162e+04 8.908531677377936426e-04 5.901299297379928192e-06
5.542545117139999638e+04 6.835858522333916132e-04 4.320780914516874118e-06
5.544518117139999958e+04 1.002586310024956200e-03 7.139749416777002080e-06
5.545643117139999958e+04 8.835970460324732607e-04 5.830118203010257095e-06
5.545913117139999667e+04 7.962535823596399165e-04 5.211854233268009188e-06
5.545918117139999958e+04 1.005138551241535963e-03 6.709367086830231112e-06
5.547215117140000075e+04 9.488711282799274817e-04 6.064622056918457193e-06
5.549220117139999638e+04 9.069844935946422661e-04 6.186094127563085827e-06
5.550819117140000162e+04 7.777807219894388802e-04 5.054638974510524533e-06
5.552707117139999900e+04 1.110368296287523411e-03 8.194261704487346802e-06
5.554813117139999667e+04 7.469377426897411219e-04 4.571506406794759927e-06
5.556806117139999697e+04 7.517515598305226981e-04 4.800517163559099907e-06
5.558084117140000308e+04 5.600293361020080695e-04 3.789610432974095767e-06
5.559785117139999784e+04 6.806375972915799065e-04 0.000000000000000000e+00
5.564463117139999667e+04 5.867942303557176480e-04 4.016834049142443387e-06
5.564467117139999755e+04 7.214218808660930425e-04 4.602765312299198039e-06
5.565886117139999988e+04 7.540811616529302782e-04 4.675516773728822010e-06
5.565960117139999784e+04 6.275554745490645589e-04 4.089901689279323614e-06
5.566260117139999784e+04 6.787815023685737610e-04 4.407832854167922085e-06
5.568082117139999900e+04 7.238258192404869616e-04 4.711279761725228615e-06
5.570167117139999755e+04 6.135694217830419848e-04 4.016280964178457102e-06
5.572265117140000075e+04 6.687325045535835993e-04 4.089667309580910328e-06
5.573641117140000279e+04 6.895042400243662313e-04 4.487474513119745895e-06
5.575054117140000017e+04 8.761144544634766112e-04 5.530520414460535592e-06
5.575362117140000191e+04 8.453702934348102148e-04 5.481787585448229442e-06
5.577355117140000220e+04 7.288371328925465509e-04 4.416592097762575942e-06
5.579622117140000046e+04 9.662713890985218405e-04 6.476606589336339881e-06
